Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-08,31.66946923,31.85953186,31.55067782,31.56651688,11383700,0,0
2015-07-09,32.04167436,32.13670869,31.5981929,31.61402893,13392000,0,0
2015-07-10,31.89121098,32.08919465,31.80409767,31.98624229,13360400,0,0
2015-07-13,32.12088096,32.28718657,32.06544576,32.20007324,9854200,0,0
2015-07-14,32.39013079,32.67522475,32.34261362,32.6039505,19531000,0,0
2015-07-15,32.58811231,32.75441786,32.54851316,32.57227325,11252100,0,0
2015-07-16,32.80192818,32.94447664,32.746493,32.84944534,10483700,0,0
2015-07-17,32.71482598,32.722744,32.50892125,32.66730881,9608300,0,0
2015-07-20,32.74649214,32.89696163,32.64354282,32.77025223,10024200,0,0
2015-07-21,32.77025865,32.88112902,32.54851488,32.61978912,13653800,0,0
2015-07-22,32.31884724,32.93655516,32.14462068,32.39012146,15528600,0,0
2015-07-23,32.46140463,32.48516171,32.05751625,32.34261322,13522200,0,0
2015-07-24,32.27925964,32.33469785,32.00208368,32.02584076,10912500,0,0
2015-07-27,31.89912916,32.13671199,31.80409784,32.10503387,10945700,0,0
2015-07-28,32.19214847,32.25550168,32.02583988,32.11295319,11021800,0,0
2015-07-29,32.09710945,32.23965793,32.06543436,32.14462662,8479900,0,0
2015-07-30,32.11294765,32.27133517,31.98623823,32.12086868,9095500,0,0
2015-07-31,32.37428916,32.64354706,32.28717587,32.5326767,15309500,0,0
2015-08-03,32.35053195,32.90488686,32.34261394,32.89696884,14672600,0,0
2015-08-04,32.87319822,33.15829511,32.73857081,33.14245605,17559900,0,0
2015-08-05,33.19790516,33.43548802,33.11871289,33.35629272,15329200,0,0
2015-08-06,33.26124362,33.45922721,33.15037329,33.19788742,11378900,0,0
2015-08-07,33.11079112,33.23750055,32.88904735,33.07911301,10886700,0,0
2015-08-10,33.1741371,33.25333237,32.92863933,33.00783157,9501900,0,0
2015-08-11,32.78609215,32.92071957,32.60394454,32.84944534,11254900,0,0
2015-08-12,32.57227117,32.67522049,32.35052742,32.67522049,9602200,0,0
2015-08-13,32.69105998,32.77025525,32.47723727,32.54851151,10270900,0,0
2015-08-14,32.47724314,32.66730881,32.437647,32.66730881,9904800,0,0
2015-08-17,32.49306032,32.82567427,32.4455462,32.74647903,8272800,0,0
2015-08-18,32.69105487,32.88903849,32.61978064,32.70689392,11199400,0,0
2015-08-19,32.58019434,32.65938962,32.29509735,32.29509735,15796500,0,0
2015-08-20,32.08919611,32.32677593,32.01000082,32.11295319,14218000,0,0
2015-08-21,31.80409352,32.04959433,31.28933482,31.30517387,28036200,0,0
2015-08-24,30.08559146,30.83792678,28.95312494,30.39444542,44065300,0,0
2015-08-25,30.9883971,31.10718545,30.03807511,30.08559227,31363700,0,0
2015-08-26,30.68746037,30.75081658,30.00639625,30.67162132,23523300,0,0
2015-08-27,30.93297003,31.18638889,30.56867778,31.09927559,18871600,0,0
2015-08-28,30.97256151,31.25765844,30.92504435,31.24181938,14503900,0,0
2015-08-31,31.0042466,31.24182642,30.93297235,31.13887405,12673300,0,0
2015-09-01,30.62411516,30.90921215,30.52116582,30.68747139,23703200,0,0
2015-09-02,30.9092104,30.94088851,30.53700314,30.80626106,14054800,0,0
2015-09-03,30.80625578,31.1547059,30.75873862,31.01215744,13311600,0,0
2015-09-04,30.632029,30.71914229,30.39444924,30.5053196,15450500,0,0
2015-09-08,30.78250097,30.9092104,30.56867824,30.80626106,15273900,0,0
2015-09-09,30.98048282,31.05175706,30.25190439,30.33109665,13764600,0,0
2015-09-10,30.33901431,30.60827218,30.29149715,30.42612457,14952500,0,0
2015-09-11,30.36221501,30.50599844,30.22642124,30.45807266,11802300,0.33,0
2015-09-14,30.52996831,30.52996831,30.23441174,30.43411064,8950000,0,0
2015-09-15,30.41014923,30.85747588,30.29032867,30.75363159,13019800,0,0
2015-09-16,30.88942545,31.30479955,30.72966877,31.27285004,22233400,0,0
2015-09-17,31.27285085,31.64029612,31.18498284,31.45657349,21232500,0,0
2015-09-18,31.04120362,31.39267266,30.92138304,31.13705826,27527300,0,0
2015-09-21,31.19296723,31.40065579,31.10509923,31.30479813,12935800,0,0
2015-09-22,30.89741489,31.14504263,30.81753655,30.9852829,15021300,0,0
2015-09-23,30.98528682,31.05717856,30.79357451,30.96132088,8910800,0,0
2015-09-24,30.76960794,31.31278921,30.76161828,31.27285004,19385700,0,0
2015-09-25,31.49652811,32.01574676,31.41664973,31.64829826,22511300,0,0
2015-09-28,31.5684027,31.80804077,31.41663263,31.57638931,19323100,0,0
2015-09-29,31.56840591,31.72017599,31.41663582,31.68023682,14166900,0,0
2015-09-30,31.85596686,32.13554408,31.79206176,32.04767609,19752600,0,0
2015-10-01,32.12757004,32.32726901,31.63231442,31.7920742,19606600,0,0
2015-10-02,31.6003602,32.26335907,31.44060044,32.26335907,15537300,0,0
2015-10-05,32.31128237,32.79055851,32.2953061,32.75860596,15664000,0,0
2015-10-06,32.78257883,33.02221695,32.69471081,32.71867371,14579400,0,0
2015-10-07,32.86244578,33.23788064,32.83049323,33.16598892,14329700,0,0
2015-10-08,32.95830207,33.54142548,32.95830207,33.53343582,11960200,0,0
2015-10-09,33.40563181,33.64526988,33.37367926,33.56539154,13931200,0,0
2015-10-12,33.41363699,33.78108241,33.39766071,33.54943085,12299100,0,0
2015-10-13,33.38966159,33.47752961,33.18197604,33.26984406,12903600,0,0
2015-10-14,33.19794954,33.51746598,33.19794954,33.29380417,14180000,0,0
2015-10-15,33.44556499,33.57337214,33.22988985,33.48550415,11801600,0,0
2015-10-16,33.67722244,33.71716161,33.45356064,33.56539154,20384200,0,0
2015-10-19,33.4695397,33.59734688,33.3896583,33.54143143,15553800,0,0
2015-10-20,33.54941544,33.8689349,33.54941544,33.78106689,16199300,0,0
2015-10-21,33.50149581,33.96479885,33.31777313,33.70119476,19254900,0,0
2015-10-22,33.90088942,35.02719127,33.87692652,34.53992844,35920200,0,0
2015-10-23,34.59583593,34.59583593,34.14850933,34.18046188,18796100,0,0
2015-10-26,34.15650763,34.26035194,33.9168695,34.02071381,14788600,0,0
2015-10-27,33.94881793,34.16449314,33.93284165,34.03668594,30166600,0,0
2015-10-28,34.14852557,34.22041732,33.71717504,34.13254929,13667300,0,0
2015-10-29,34.07661761,34.26832988,33.82100328,34.18046188,9427400,0,0
2015-10-30,34.1884534,34.23638224,33.82899475,33.82899475,15356200,0,0
2015-11-02,33.80503672,33.83698928,33.46954396,33.74113464,16252200,0,0
2015-11-03,33.69319948,33.80503038,33.39764596,33.67722321,9693100,0,0
2015-11-04,33.76509741,33.86095205,33.46155417,33.52545929,10488500,0,0
2015-11-05,33.54941479,33.82899203,33.53343851,33.8130188,9625100,0,0
2015-11-06,33.52545335,33.72515225,33.23788643,33.51746368,11926700,0,0
2015-11-09,33.30977586,33.38166758,33.02220897,33.18196869,10842700,0,0
2015-11-10,33.10210327,33.39765997,33.09411665,33.3657074,8283100,0,0
2015-11-11,33.50148991,33.7091785,33.48551363,33.58137131,9101200,0,0
2015-11-12,33.55740759,33.58936015,33.20593856,33.21392822,10725000,0,0
2015-11-13,33.11806313,33.37367747,33.03818479,33.05416107,11619500,0,0
2015-11-16,33.09410298,33.54941624,33.06215042,33.51746368,11244900,0,0
2015-11-17,33.42959967,33.66924082,33.158009,33.28581619,12739400,0,0
2015-11-18,33.36569071,33.82899055,33.29379899,33.7730751,12966300,0,0
2015-11-19,33.80503538,34.58785484,33.80503538,34.43608475,24090700,0,0
2015-11-20,34.59585124,34.8115265,33.8689471,33.89291,19780800,0,0
2015-11-23,33.98874763,34.49198965,33.97277136,34.31625366,13338100,0,0
2015-11-24,34.10857156,34.82748575,34.07661901,34.63577652,15767200,0,0
2015-11-25,34.60382397,34.74760741,34.5399219,34.63577652,10344900,0,0
2015-11-27,34.6438266,34.80481154,34.45064407,34.73236847,7236700,0.33,0
2015-11-30,34.70822797,34.73237771,34.29771919,34.30576706,16063000,0,0
2015-12-01,34.39430682,34.69212701,34.39430682,34.52309418,11153000,0,0
2015-12-02,34.47479864,34.55528958,34.28161607,34.42650223,12598500,0,0
2015-12-03,34.39430064,34.52308798,34.0642829,34.17697144,15004400,0,0
2015-12-04,34.27356482,34.99799245,34.27356482,34.84505844,16488000,0,0
2015-12-07,34.86117069,34.96580833,34.61164378,34.77262878,12030700,0,0
2015-12-08,34.65188374,34.81286871,34.45065328,34.61968613,10736200,0,0
2015-12-09,34.43456051,34.82897362,34.20918334,34.33797073,12945500,0,0
2015-12-10,34.39429511,34.66796854,34.2333102,34.41844177,15483300,0,0
2015-12-11,34.31382022,34.4748052,33.91940715,34.02404785,17313400,0,0
2015-12-14,34.05623769,34.41845,33.7825642,34.16892624,20092900,0,0
2015-12-15,34.48285615,34.80482615,34.41846092,34.66798782,17916400,0,0
2015-12-16,34.81287289,35.34412124,34.81287289,35.28777695,21868600,0,0
2015-12-17,35.26361715,35.32800929,34.94969514,35.00604248,14697000,0,0
2015-12-18,34.90140832,34.94970166,34.20917511,34.20917511,24583700,0,0
2015-12-21,34.46674885,34.5633386,34.17697653,34.43455124,10444400,0,0
2015-12-22,34.49894189,34.92554938,34.37820242,34.84505844,12280800,0,0
2015-12-23,34.92556657,35.19924018,34.89336895,35.15094376,9092300,0,0
2015-12-24,35.00604969,35.19118133,34.94970234,35.04629517,3036600,0,0
2015-12-28,34.96579394,35.03018915,34.86115634,35.00604248,6326100,0,0
2015-12-29,35.04628934,35.23946881,35.01409173,35.18312454,7739800,0,0
2015-12-30,35.21532454,35.23142334,34.97384864,35.07043839,5112500,0,0
2015-12-31,34.85310308,34.88530068,34.50698656,34.57942963,9727900,0,0
2016-01-04,34.08038097,34.2091683,33.78256083,34.12867737,16084100,0,0
2016-01-05,34.05624066,34.31381538,33.94354904,34.24942017,15781900,0,0
2016-01-06,33.96769554,34.21721929,33.83890819,34.06428528,16245100,0,0
2016-01-07,33.52498515,33.89524835,33.36400022,33.50083542,20563600,0,0
2016-01-08,33.52499173,33.90330286,33.33180916,33.41230011,14645900,0,0
2016-01-11,33.46864319,33.69402026,33.23521518,33.46864319,15815200,0,0
2016-01-12,34.04819122,34.16893072,33.70207461,33.90330505,21814800,0,0
2016-01-13,33.94354115,34.265511,33.63767316,33.68596649,16854300,0,0
2016-01-14,33.79865921,33.94354227,33.51693481,33.71011734,16028000,0,0
2016-01-15,32.96154101,33.47669035,32.94544221,33.40424728,21153600,0,0
2016-01-19,33.62157318,33.90329449,33.52498346,33.74230957,15462200,0,0
2016-01-20,33.36400342,33.50083863,32.80055764,33.30765915,19923500,0,0
2016-01-21,33.36400075,33.41229408,33.07422848,33.31570435,15568900,0,0
2016-01-22,33.51693469,33.99988949,33.36400069,33.85500336,15209200,0,0
2016-01-25,33.99990396,34.20918231,33.75037705,33.93550873,12505200,0,0
2016-01-26,33.93549351,34.20916697,33.75036191,33.87110138,13018500,0,0
2016-01-27,33.95158963,34.17696668,33.65376954,33.87914658,14167000,0,0
2016-01-28,33.95159542,34.38625385,33.85500568,34.26551437,16622800,0,0
2016-01-29,34.49894406,34.82091089,34.32991124,34.5472374,20457000,0,0
2016-02-01,34.28966717,34.73237661,34.2655205,34.61163712,17097800,0,0
2016-02-02,34.37015476,34.44259783,34.13672675,34.16087341,12332900,0,0
2016-02-03,34.45064167,34.56333019,34.0320821,34.38624954,15958300,0,0
2016-02-04,34.22527046,34.52309063,34.12868072,34.23331833,14413700,0,0
2016-02-05,34.55528637,34.60358277,34.01598727,34.16087341,17315700,0,0
2016-02-08,33.94354518,34.37015575,33.72621903,34.32991028,17254400,0,0
2016-02-09,34.01599191,35.00604837,34.01599191,34.85311127,24853800,0,0
2016-02-10,34.88530909,34.92555457,34.21722256,34.24942017,16729600,0,0
2016-02-11,33.83085152,34.29770749,33.79060606,34.13672256,16825300,0,0
2016-02-12,34.38625726,34.72432291,34.2574699,34.70017624,15222400,0,0
2016-02-16,34.86921154,34.9819001,34.62773562,34.90140915,12675900,0,0
2016-02-17,34.94969514,35.11068008,34.83700661,35.00604248,12332500,0,0
2016-02-18,35.11873705,35.199228,34.8531114,35.10263824,11170300,0,0
2016-02-19,35.07848841,35.23142242,34.83700945,35.23142242,12850000,0,0
2016-02-22,35.23142801,35.54534703,35.11873945,35.36826324,20716100,0,0
2016-02-23,35.20727888,35.45680266,35.14288366,35.16703033,11166400,0,0
2016-02-24,35.06237967,35.36824761,34.90944263,35.34410095,10844200,0,0
2016-02-25,35.38435274,35.56143648,35.31190968,35.54533768,10903300,0,0
2016-02-26,35.44874628,35.46484508,34.70016898,34.72431564,18421000,0,0
2016-02-29,34.74847261,35.10264017,34.54724216,34.71627808,15049800,0,0
2016-03-01,34.91750656,35.16703033,34.74847065,35.16703033,12358300,0,0
2016-03-02,34.98994653,35.23142242,34.94969799,35.23142242,12856300,0,0
2016-03-03,35.10263608,35.40045625,35.04629181,35.38435745,13134800,0,0
2016-03-04,35.23946702,35.53729022,35.15897608,35.50509262,13691500,0,0
2016-03-07,35.34411537,35.52924701,35.3038699,35.42460632,10695300,0,0
2016-03-08,35.35215202,35.79486131,35.26361323,35.67412186,18900200,0,0
2016-03-09,35.73047755,36.0846451,35.6499866,36.0685463,18466600,0,0
2016-03-10,36.09268961,36.43075525,35.96390226,36.40660858,28908600,0,0
2016-03-11,36.5039545,36.70675425,36.44717082,36.66619492,16129300,0.35,0
2016-03-14,36.53640086,36.84465423,36.53640086,36.73920059,13206700,0,0
2016-03-15,36.56884342,36.95821847,36.5607297,36.6986351,13686300,0,0
2016-03-16,36.54450989,36.64185289,36.13891044,36.54450989,15386100,0,0
2016-03-17,36.54450641,37.2421379,36.47961212,37.12857056,24080000,0,0
2016-03-18,37.18535835,37.20969333,36.82031822,36.99066925,23853400,0,0
2016-03-21,36.8446513,37.20969141,36.79598135,37.04745102,9740400,0,0
2016-03-22,36.95011668,37.09613276,36.82032495,36.90955734,13788300,0,0
2016-03-23,36.82842813,37.07989779,36.78786572,36.87709808,9292100,0,0
2016-03-24,36.86899243,36.99067041,36.65807897,36.97444916,10890200,0,0
2016-03-28,36.95823371,37.25837652,36.91767128,37.15291977,13306600,0,0
2016-03-29,37.2015863,37.72886379,37.16102697,37.70452881,25010400,0,0
2016-03-30,37.82620004,37.90731868,37.58284102,37.78564072,14312200,0,0
2016-03-31,37.76131103,38.02900817,37.57473564,37.63151932,15544500,0,0
2016-04-01,37.42870855,38.02088325,37.40437358,37.98843765,14922900,0,0
2016-04-04,37.9965653,38.06957334,37.72075749,38.03712463,10629800,0,0
2016-04-05,37.8180947,37.97222448,37.67207864,37.74508667,10696700,0,0
2016-04-06,37.77753068,37.90732237,37.62340401,37.89109802,9122700,0,0
2016-04-07,37.7207489,37.7856463,37.44494115,37.60718155,9292000,0,0
2016-04-08,37.67207731,38.11012547,37.67207731,38.0208931,11959300,0,0
2016-04-11,38.04523874,38.23181416,37.64774983,37.67208481,11880100,0,0
2016-04-12,37.64774861,37.93166704,37.59907555,37.84243774,11219100,0,0
2016-04-13,37.93978162,37.94789225,37.16914187,37.34760666,13234100,0,0
2016-04-14,37.36382913,37.49362086,37.11235631,37.17725372,12982200,0,0
2016-04-15,37.16914362,37.44495144,37.05557623,37.39627838,13647800,0,0
2016-04-18,37.3962681,37.54228415,37.1691334,37.4936142,11538100,0,0
2016-04-19,37.5666231,37.81809279,37.4368314,37.80186844,14418300,0,0
2016-04-20,36.77976102,36.81220972,35.74142734,35.99289703,40360300,0,0
2016-04-21,35.90366068,35.91988503,34.77609475,35.4169426,37206900,0,0
2016-04-22,35.52241419,36.22815664,35.52241419,36.1308136,25134200,0,0
2016-04-25,36.09836002,36.27682481,36.001017,36.26871109,11173800,0,0
2016-04-26,36.43905154,36.47150024,36.04156583,36.12268448,13935500,0,0
2016-04-27,36.21191318,36.39037791,35.89554615,36.24436188,11335500,0,0
2016-04-28,36.0983473,36.42282807,36.06589861,36.20380402,10932500,0,0
2016-04-29,36.12269265,36.39038982,36.09835767,36.34171677,11716000,0,0
2016-05-02,36.1551329,36.65807532,36.1551329,36.4877243,12577500,0,0
2016-05-03,36.39849574,36.56073615,36.22003408,36.37416077,10420500,0,0
2016-05-04,36.27681396,36.59318102,36.10645985,36.4877243,9350500,0,0
2016-05-05,36.44715942,36.90143182,36.39848638,36.55261612,8801100,0,0
2016-05-06,36.5526204,36.83653875,36.43904996,36.76353073,8564000,0,0
2016-05-09,36.7635294,36.90954543,36.64184834,36.6986351,8110600,0,0
2016-05-10,36.86087769,37.18535849,36.84465334,37.11235046,8933500,0,0
2016-05-11,37.09612214,37.2178032,36.86898746,36.87709808,8833100,0,0
2016-05-12,36.95011589,37.23403741,36.90144592,37.17725372,10463400,0,0
2016-05-13,37.11235314,37.17725055,36.6905293,36.78787231,10341200,0,0
2016-05-16,36.6337424,37.09612553,36.61751806,37.00689316,9413600,0,0
2016-05-17,36.86899501,36.95822739,36.26870639,36.30115509,17457000,0,0
2016-05-18,36.14702784,36.36605193,35.87933069,36.08213043,12524300,0,0
2016-05-19,35.89555549,36.00912285,35.72520444,35.95233917,10659500,0,0
2016-05-20,36.10645282,36.13079089,35.64406981,35.65218353,12914100,0,0
2016-05-23,35.74953372,35.82254174,35.644077,35.66841507,13554700,0,0
2016-05-24,35.77387294,36.03345636,35.69275428,35.99289703,12634200,0,0
2016-05-25,36.10646071,36.2038068,35.89555036,36.00100708,9218100,0,0
2016-05-26,36.12268785,36.31737695,36.04967982,36.25247955,8695800,0,0
2016-05-27,36.26870917,36.47150894,36.22003921,36.32549286,7893900,0,0
2016-05-31,36.48772651,36.48772651,35.90366231,36.17947006,18935200,0,0
2016-06-01,36.17947928,36.32549536,36.09024997,36.26060104,8916000,0,0
2016-06-02,36.26058916,36.27681351,36.09834877,36.27681351,6693900,0,0
2016-06-03,36.30114383,36.54450284,36.24436017,36.53639221,13434900,0,0
2016-06-06,36.57696529,36.89333243,36.56885466,36.80410004,10310600,0,0
2016-06-07,36.78786571,36.89332242,36.66618774,36.76353073,9812600,0,0
2016-06-08,36.69863033,37.0393323,36.65806792,36.95009995,7915400,0,0
2016-06-09,36.77165161,37.15291303,36.75542726,37.12046432,8042900,0,0
2016-06-10,37.00690668,37.32327387,36.95823671,37.30705261,12357000,0,0
2016-06-13,37.17624484,37.33155344,36.85745168,36.88197327,10613500,0.35,0
2016-06-14,36.66127,36.89014962,36.32612807,36.81658173,11298200,0,0
2016-06-15,36.8819737,37.06180702,36.68579473,36.79205704,8360400,0,0
2016-06-16,36.67762577,37.06181408,36.55501467,37.03729248,11305400,0,0
2016-06-17,36.92284948,36.96372296,36.27709023,36.61223221,20805400,0,0
2016-06-20,36.857449,37.03728231,36.75118358,36.76753235,10712400,0,0
2016-06-21,36.91468121,37.01277072,36.78389415,36.89015961,7919400,0,0
2016-06-22,36.98824204,37.05363712,36.62857849,36.66944885,10738900,0,0
2016-06-23,36.80841164,36.92284991,36.65310301,36.84928513,9655300,0,0
2016-06-24,36.12995589,36.42422752,35.81933549,35.90925217,26003700,0,0
2016-06-27,35.69670826,35.87654155,35.41061268,35.78662491,15779500,0,0
2016-06-28,36.015516,36.12177832,35.69671967,36.1136055,16509800,0,0
2016-06-29,36.28525955,36.5468336,36.16264847,36.32612991,12250900,0,0
2016-06-30,36.39153109,37.05364227,36.36700949,37.05364227,16056500,0,0
2016-07-01,37.05363376,37.11902571,36.84110291,36.88197327,11799700,0,0
2016-07-05,36.91467608,37.33155879,36.90650326,37.13537979,12339100,0,0
2016-07-06,37.1926029,37.23347327,36.71849789,37.00459671,10902600,0,0
2016-07-07,37.12719926,37.20894309,36.75936291,36.85745239,9741100,0,0
2016-07-08,37.02911405,37.20894739,36.84110788,37.09450912,11127100,0,0
2016-07-11,37.06998356,37.41330146,36.87380457,37.24981689,10937800,0,0
2016-07-12,37.30703116,37.36425028,36.93101888,37.25798798,9739000,0,0
2016-07-13,37.28251706,37.40512815,37.13538124,37.3887825,8028400,0,0
2016-07-14,37.38059792,37.55225529,37.25798685,37.34790039,7621200,0,0
2016-07-15,37.50322506,37.51957383,37.14355831,37.29887009,10621000,0,0
2016-07-18,37.34791328,37.35608923,37.17625586,37.29887009,7958300,0,0
2016-07-19,37.15990709,37.36426206,37.13538549,37.29887009,7761100,0,0
2016-07-20,37.39695344,37.41330221,37.10268184,37.20077133,8478200,0,0
2016-07-21,37.0618053,37.20076514,36.99641023,37.15172195,8045100,0,0
2016-07-22,37.19259892,37.47052176,37.15990138,37.46234894,8836100,0,0
2016-07-25,37.445999,37.46234777,37.16807617,37.24981689,9134300,0,0
2016-07-26,37.2171196,37.31521222,36.64492828,36.68579865,15819900,0,0
2016-07-27,35.88472686,36.01551389,35.23078859,35.476017,37461100,0,0
2016-07-28,35.36974998,35.71306475,35.32887962,35.68037033,13077800,0,0
2016-07-29,35.73758843,35.76211002,35.54140634,35.66402054,16530500,0,0
2016-08-01,35.71307049,35.82751188,35.50054271,35.51689148,12349700,0,0
2016-08-02,35.435151,35.62316032,35.40245658,35.58228683,12825200,0,0
2016-08-03,35.68854802,35.72124556,35.45149553,35.67219925,12119100,0,0
2016-08-04,35.60679525,35.80297419,35.47600826,35.56592178,11244100,0,0
2016-08-05,35.68037534,35.76211607,35.48419322,35.54141235,10398200,0,0
2016-08-08,35.50053232,35.5741002,35.32887495,35.50870514,8680300,0,0
2016-08-09,35.55775905,35.67219732,35.45966956,35.53323746,7281300,0,0
2016-08-10,35.67218852,35.71305887,35.55775028,35.64766693,8412100,0,0
2016-08-11,35.73759769,35.8602088,35.65585384,35.76211929,11303300,0,0
2016-08-12,35.89289639,36.12177289,35.7948069,35.99098587,10928900,0,0
2016-08-15,36.04820968,36.23621896,35.97464178,36.16265106,10390600,0,0
2016-08-16,36.1708295,36.1708295,35.82751465,35.82751465,9706100,0,0
2016-08-17,35.9746447,36.02369101,35.78663852,36.01551819,11208500,0,0
2016-08-18,35.97464224,36.17899718,35.96646942,36.04821014,9144300,0,0
2016-08-19,36.00734272,36.01551867,35.75394457,35.90107727,9385900,0,0
2016-08-22,35.91742587,35.92560181,35.74576845,35.7539444,8687500,0,0
2016-08-23,35.843853,35.95011843,35.75393945,35.843853,8421100,0,0
2016-08-24,35.8193314,35.9174209,35.68854437,35.843853,11508900,0,0
2016-08-25,35.84385976,35.91742768,35.66402951,35.69672394,9815700,0,0
2016-08-26,35.73759462,35.90107609,35.40245263,35.41062546,11824900,0,0
2016-08-29,35.42697713,35.64768087,35.41880431,35.59046173,9544600,0,0
2016-08-30,35.52506032,35.58227945,35.24713749,35.3452301,9720100,0,0
2016-08-31,35.50053787,35.52505947,35.21444222,35.50053787,10217900,0,0
2016-09-01,35.32071186,35.48419646,35.31253904,35.43515015,8457800,0,0
2016-09-02,35.57411077,35.82751203,35.5332404,35.68854904,9026000,0,0
2016-09-06,35.75394851,35.80299171,35.47602561,35.79481888,8600400,0,0
2016-09-07,35.73759433,35.80298629,35.58228257,35.67219925,8656600,0,0
2016-09-08,35.69671495,35.74576126,35.51688475,35.66402054,10020400,0,0
2016-09-09,35.50054455,35.50054455,34.55233765,34.55233765,23624200,0,0
2016-09-12,34.62589141,35.33704552,34.60954265,35.30434799,15932300,0,0
2016-09-13,35.24667442,35.24667442,34.78517838,34.84286499,12962700,0.35,0
2016-09-14,34.83462197,34.94999518,34.60387554,34.70276642,9823900,0,0
2016-09-15,34.62036198,34.93352016,34.51323148,34.90879822,10158500,0,0
2016-09-16,34.75220759,34.82637653,34.58739052,34.72748566,16354000,0,0
2016-09-19,34.74397369,34.91703352,34.67804748,34.69452667,7659900,0,0
2016-09-20,34.86758154,35.04888093,34.80989494,34.89230347,8407200,0,0
2016-09-21,34.84286465,35.11481851,34.69452675,35.04888916,13654700,0,0
2016-09-22,35.19721955,35.44444828,35.18073721,35.40324402,9288300,0,0
2016-09-23,35.27963714,35.38676762,35.14778158,35.22195053,8852700,0,0
2016-09-26,35.19723262,35.20547536,34.62036326,34.65332794,15036000,0,0
2016-09-27,34.7686948,35.13129994,34.6121173,35.09833527,11920400,0,0
2016-09-28,35.13129971,35.23843019,34.63683901,34.73573303,15523800,0,0
2016-09-29,34.62860122,34.93351663,34.48850292,34.63684082,12671700,0,0
2016-09-30,34.7851765,35.02416568,34.66156369,34.87582779,14375700,0,0
2016-10-03,34.86759042,34.86759042,34.52146759,34.63684082,11152800,0,0
2016-10-04,34.89230406,34.89230406,34.43080812,34.48025513,13682700,0,0
2016-10-05,34.55442676,34.66979997,34.34015954,34.45553589,9607300,0,0
2016-10-06,34.34840505,34.56266915,34.26599651,34.37312698,9722900,0,0
2016-10-07,34.47201433,34.56266245,34.25774713,34.38960266,8122800,0,0
2016-10-10,34.54618012,34.60386986,34.28246906,34.38960266,8983600,0,0
2016-10-11,34.33192311,34.36488778,34.11765901,34.23303223,12249100,0,0
2016-10-12,34.30720383,34.48026367,34.20007019,34.43081665,12216300,0,0
2016-10-13,34.3236852,34.52146697,34.20830883,34.41433334,17655600,0,0
2016-10-14,34.48849442,34.53794143,34.29895229,34.34015656,9893800,0,0
2016-10-17,34.38961961,34.49675327,34.25776402,34.28248596,10792500,0,0
2016-10-18,34.45553536,34.61211283,34.38960601,34.5873909,11297300,0,0
2016-10-19,34.55443704,34.71101456,34.45554614,34.65332794,16367400,0,0
2016-10-20,34.58739659,34.70276982,34.52146724,34.55443192,10620500,0,0
2016-10-21,34.48850394,34.75221507,34.34840877,34.71925354,14401500,0,0
2016-10-24,34.87582352,35.24666821,34.81813691,35.0736084,13439200,0,0
2016-10-25,35.13954892,35.33733388,34.96648904,35.05714035,16484700,0,0
2016-10-26,35.43620831,35.46093024,34.94999044,34.97471237,16886200,0,0
2016-10-27,35.1312979,35.14778023,34.52970675,34.71100616,14537000,0,0
2016-10-28,34.82637675,34.9994397,34.69452121,34.80165482,13398400,0,0
2016-10-31,34.71101141,34.95000061,34.71101141,34.94176102,13327500,0,0
2016-11-01,34.94175574,34.96647767,34.53794634,34.71100616,12223400,0,0
2016-11-02,34.69453222,34.89231717,34.62036326,34.65332794,12034300,0,0
2016-11-03,34.79342147,34.79342147,34.57915421,34.63684082,11258000,0,0
2016-11-04,34.48849923,34.64507986,34.35664368,34.35664368,14464200,0,0
2016-11-07,34.64508363,35.02416799,34.64508363,34.99120331,14038500,0,0
2016-11-08,34.91703804,35.41973842,34.91703804,35.33732986,12036600,0,0
2016-11-09,34.41433724,34.87583334,34.36489337,34.83462906,21351000,0,0
2016-11-10,34.49674297,34.82638028,33.66440222,33.73857117,33245500,0,0
2016-11-11,33.74680651,33.89514437,33.48309545,33.8127327,13421000,0,0
2016-11-14,33.89516193,34.13414804,33.66441229,33.92812347,19514200,0,0
2016-11-15,33.93636299,34.2165565,33.92812025,34.15062714,16554000,0,0
2016-11-16,34.11765755,34.32368204,33.91987265,34.00228119,12681400,0,0
2016-11-17,34.01875738,34.03523972,33.788011,33.88690186,12398800,0,0
2016-11-18,33.81274664,33.95284497,33.70561614,33.71385574,16345300,0,0
2016-11-21,33.71384918,34.08469391,33.56551129,34.08469391,12307000,0,0
2016-11-22,34.15886683,34.36489135,33.98580698,34.09293747,12743500,0,0
2016-11-23,33.96931352,34.04348245,33.81273293,33.88690186,9281300,0,0
2016-11-25,34.10941545,34.26599608,33.98580264,34.22478867,7402300,0,0
2016-11-28,34.2083011,34.43905064,34.01051937,34.40608597,19424400,0,0
2016-11-29,34.50581543,34.50581543,34.19000987,34.1983223,11421900,0.35,0
2016-11-30,34.07366753,34.23988117,33.53347397,33.53347397,22410400,0,0
2016-12-01,33.50023621,33.56671977,33.14287795,33.38388443,20409900,0,0
2016-12-02,33.49191353,33.64981788,33.40049589,33.54177856,11176300,0,0
2016-12-05,33.52516489,33.81603639,33.50023395,33.75786209,15977800,0,0
